char_idx,char,top_left_x,top_left_y,width,height,char_idx_in_line,line_idx,page,word_idx,word_idx_in_line,word,question_image_version
11,e,361.38333333333344,259.25,14.416666666666666,33,11,0,toy_text_1_1_question_1111_distractor_c,2,2,suite,question_images_version_6
0,W,85.0,92.0,14.4,33,0,0,question_1111,0,0,What,question_images_version_7
1,h,99.4,92.0,14.4,33,1,0,question_1111,0,0,What,question_images_version_7
2,a,113.80000000000001,92.0,14.4,33,2,0,question_1111,0,0,What,question_images_version_7
3,t,128.20000000000002,92.0,14.4,33,3,0,question_1111,0,0,What,question_images_version_7
4, ,142.60000000000002,92.0,14.4,33,4,0,question_1111,0,0,,question_images_version_7
5,i,157.00000000000003,92.0,14.4,33,5,0,question_1111,1,1,is,question_images_version_7
6,s,171.40000000000003,92.0,14.4,33,6,0,question_1111,1,1,is,question_images_version_7
7, ,185.80000000000004,92.0,14.4,33,7,0,question_1111,1,1,,question_images_version_7
8,p,200.20000000000005,92.0,14.4,33,8,0,question_1111,2,2,pymovements?,question_images_version_7
9,y,214.60000000000005,92.0,14.4,33,9,0,question_1111,2,2,pymovements?,question_images_version_7
10,m,229.00000000000006,92.0,14.4,33,10,0,question_1111,2,2,pymovements?,question_images_version_7
11,o,243.40000000000006,92.0,14.4,33,11,0,question_1111,2,2,pymovements?,question_images_version_7
12,v,257.80000000000007,92.0,14.4,33,12,0,question_1111,2,2,pymovements?,question_images_version_7
13,e,272.20000000000005,92.0,14.4,33,13,0,question_1111,2,2,pymovements?,question_images_version_7
14,m,286.6,92.0,14.4,33,14,0,question_1111,2,2,pymovements?,question_images_version_7
15,e,301.0,92.0,14.4,33,15,0,question_1111,2,2,pymovements?,question_images_version_7
16,n,315.4,92.0,14.4,33,16,0,question_1111,2,2,pymovements?,question_images_version_7
17,t,329.79999999999995,92.0,14.4,33,17,0,question_1111,2,2,pymovements?,question_images_version_7
18,s,344.19999999999993,92.0,14.4,33,18,0,question_1111,2,2,pymovements?,question_images_version_7
19,?,358.5999999999999,92.0,14.4,33,19,0,question_1111,2,2,pymovements?,question_images_version_7
0,A,85.0,456.28000000000003,14.4375,33,0,0,toy_text_1_1_question_1111_target,0,0,A,question_images_version_7
1, ,99.4375,456.28000000000003,14.4375,33,1,0,toy_text_1_1_question_1111_target,0,0,,question_images_version_7
2,P,113.875,456.28000000000003,14.4375,33,2,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_7
3,y,128.3125,456.28000000000003,14.4375,33,3,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_7
4,t,142.75,456.28000000000003,14.4375,33,4,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_7
5,h,157.1875,456.28000000000003,14.4375,33,5,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_7
6,o,171.625,456.28000000000003,14.4375,33,6,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_7
7,n,186.0625,456.28000000000003,14.4375,33,7,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_7
8, ,200.5,456.28000000000003,14.4375,33,8,0,toy_text_1_1_question_1111_target,1,1,,question_images_version_7
9,p,214.9375,456.28000000000003,14.4375,33,9,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_7
10,a,229.375,456.28000000000003,14.4375,33,10,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_7
11,c,243.8125,456.28000000000003,14.4375,33,11,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_7
12,k,258.25,456.28000000000003,14.4375,33,12,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_7
13,a,272.6875,456.28000000000003,14.4375,33,13,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_7
14,g,287.125,456.28000000000003,14.4375,33,14,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_7
15,e,301.5625,456.28000000000003,14.4375,33,15,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_7
0,A,716.5600000000001,456.28000000000003,14.411764705882353,33,0,0,toy_text_1_1_question_1111_distractor_a,0,0,A,question_images_version_7
1, ,730.9717647058824,456.28000000000003,14.411764705882353,33,1,0,toy_text_1_1_question_1111_distractor_a,0,0,,question_images_version_7
2,p,745.3835294117647,456.28000000000003,14.411764705882353,33,2,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_7
3,l,759.795294117647,456.28000000000003,14.411764705882353,33,3,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_7
4,o,774.2070588235293,456.28000000000003,14.411764705882353,33,4,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_7
5,t,788.6188235294117,456.28000000000003,14.411764705882353,33,5,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_7
6,t,803.030588235294,456.28000000000003,14.411764705882353,33,6,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_7
7,i,817.4423529411763,456.28000000000003,14.411764705882353,33,7,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_7
8,n,831.8541176470586,456.28000000000003,14.411764705882353,33,8,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_7
9,g,846.2658823529409,456.28000000000003,14.411764705882353,33,9,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_7
10, ,860.6776470588233,456.28000000000003,14.411764705882353,33,10,0,toy_text_1_1_question_1111_distractor_a,1,1,,question_images_version_7
11,m,875.0894117647056,456.28000000000003,14.411764705882353,33,11,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_7
12,e,889.5011764705879,456.28000000000003,14.411764705882353,33,12,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_7
13,t,903.9129411764702,456.28000000000003,14.411764705882353,33,13,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_7
14,h,918.3247058823525,456.28000000000003,14.411764705882353,33,14,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_7
15,o,932.7364705882349,456.28000000000003,14.411764705882353,33,15,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_7
16,d,947.1482352941172,456.28000000000003,14.411764705882353,33,16,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_7
0,A,202.79999999999998,777.75,14.384615384615385,33,0,0,toy_text_1_1_question_1111_distractor_b,0,0,A,question_images_version_7
1, ,217.18461538461537,777.75,14.384615384615385,33,1,0,toy_text_1_1_question_1111_distractor_b,0,0,,question_images_version_7
2,J,231.56923076923076,777.75,14.384615384615385,33,2,0,toy_text_1_1_question_1111_distractor_b,1,1,Java,question_images_version_7
3,a,245.95384615384614,777.75,14.384615384615385,33,3,0,toy_text_1_1_question_1111_distractor_b,1,1,Java,question_images_version_7
4,v,260.3384615384615,777.75,14.384615384615385,33,4,0,toy_text_1_1_question_1111_distractor_b,1,1,Java,question_images_version_7
5,a,274.72307692307686,777.75,14.384615384615385,33,5,0,toy_text_1_1_question_1111_distractor_b,1,1,Java,question_images_version_7
6, ,289.1076923076922,777.75,14.384615384615385,33,6,0,toy_text_1_1_question_1111_distractor_b,1,1,,question_images_version_7
7,s,303.4923076923076,777.75,14.384615384615385,33,7,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_7
8,c,317.87692307692294,777.75,14.384615384615385,33,8,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_7
9,r,332.2615384615383,777.75,14.384615384615385,33,9,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_7
10,i,346.64615384615365,777.75,14.384615384615385,33,10,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_7
11,p,361.030769230769,777.75,14.384615384615385,33,11,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_7
12,t,375.41538461538437,777.75,14.384615384615385,33,12,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_7
0,A,202.79999999999998,259.25,14.416666666666666,33,0,0,toy_text_1_1_question_1111_distractor_c,0,0,A,question_images_version_7
1, ,217.21666666666664,259.25,14.416666666666666,33,1,0,toy_text_1_1_question_1111_distractor_c,0,0,,question_images_version_7
2,t,231.6333333333333,259.25,14.416666666666666,33,2,0,toy_text_1_1_question_1111_distractor_c,1,1,test,question_images_version_7
3,e,246.04999999999995,259.25,14.416666666666666,33,3,0,toy_text_1_1_question_1111_distractor_c,1,1,test,question_images_version_7
4,s,260.46666666666664,259.25,14.416666666666666,33,4,0,toy_text_1_1_question_1111_distractor_c,1,1,test,question_images_version_7
5,t,274.8833333333333,259.25,14.416666666666666,33,5,0,toy_text_1_1_question_1111_distractor_c,1,1,test,question_images_version_7
6, ,289.3,259.25,14.416666666666666,33,6,0,toy_text_1_1_question_1111_distractor_c,1,1,,question_images_version_7
7,s,303.7166666666667,259.25,14.416666666666666,33,7,0,toy_text_1_1_question_1111_distractor_c,2,2,suite,question_images_version_7
8,u,318.1333333333334,259.25,14.416666666666666,33,8,0,toy_text_1_1_question_1111_distractor_c,2,2,suite,question_images_version_7
9,i,332.55000000000007,259.25,14.416666666666666,33,9,0,toy_text_1_1_question_1111_distractor_c,2,2,suite,question_images_version_7
10,t,346.96666666666675,259.25,14.416666666666666,33,10,0,toy_text_1_1_question_1111_distractor_c,2,2,suite,question_images_version_7
11,e,361.38333333333344,259.25,14.416666666666666,33,11,0,toy_text_1_1_question_1111_distractor_c,2,2,suite,question_images_version_7
0,W,85.0,92.0,14.4,33,0,0,question_1111,0,0,What,question_images_version_8
1,h,99.4,92.0,14.4,33,1,0,question_1111,0,0,What,question_images_version_8
2,a,113.80000000000001,92.0,14.4,33,2,0,question_1111,0,0,What,question_images_version_8
3,t,128.20000000000002,92.0,14.4,33,3,0,question_1111,0,0,What,question_images_version_8
4, ,142.60000000000002,92.0,14.4,33,4,0,question_1111,0,0,,question_images_version_8
5,i,157.00000000000003,92.0,14.4,33,5,0,question_1111,1,1,is,question_images_version_8
6,s,171.40000000000003,92.0,14.4,33,6,0,question_1111,1,1,is,question_images_version_8
7, ,185.80000000000004,92.0,14.4,33,7,0,question_1111,1,1,,question_images_version_8
8,p,200.20000000000005,92.0,14.4,33,8,0,question_1111,2,2,pymovements?,question_images_version_8
9,y,214.60000000000005,92.0,14.4,33,9,0,question_1111,2,2,pymovements?,question_images_version_8
10,m,229.00000000000006,92.0,14.4,33,10,0,question_1111,2,2,pymovements?,question_images_version_8
11,o,243.40000000000006,92.0,14.4,33,11,0,question_1111,2,2,pymovements?,question_images_version_8
12,v,257.80000000000007,92.0,14.4,33,12,0,question_1111,2,2,pymovements?,question_images_version_8
13,e,272.20000000000005,92.0,14.4,33,13,0,question_1111,2,2,pymovements?,question_images_version_8
14,m,286.6,92.0,14.4,33,14,0,question_1111,2,2,pymovements?,question_images_version_8
15,e,301.0,92.0,14.4,33,15,0,question_1111,2,2,pymovements?,question_images_version_8
16,n,315.4,92.0,14.4,33,16,0,question_1111,2,2,pymovements?,question_images_version_8
17,t,329.79999999999995,92.0,14.4,33,17,0,question_1111,2,2,pymovements?,question_images_version_8
18,s,344.19999999999993,92.0,14.4,33,18,0,question_1111,2,2,pymovements?,question_images_version_8
19,?,358.5999999999999,92.0,14.4,33,19,0,question_1111,2,2,pymovements?,question_images_version_8
0,A,716.5600000000001,456.28000000000003,14.4375,33,0,0,toy_text_1_1_question_1111_target,0,0,A,question_images_version_8
1, ,730.9975000000001,456.28000000000003,14.4375,33,1,0,toy_text_1_1_question_1111_target,0,0,,question_images_version_8
2,P,745.4350000000001,456.28000000000003,14.4375,33,2,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_8
3,y,759.8725000000001,456.28000000000003,14.4375,33,3,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_8
4,t,774.3100000000001,456.28000000000003,14.4375,33,4,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_8
5,h,788.7475000000001,456.28000000000003,14.4375,33,5,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_8
6,o,803.1850000000001,456.28000000000003,14.4375,33,6,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_8
7,n,817.6225000000001,456.28000000000003,14.4375,33,7,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_8
8, ,832.0600000000001,456.28000000000003,14.4375,33,8,0,toy_text_1_1_question_1111_target,1,1,,question_images_version_8
9,p,846.4975000000001,456.28000000000003,14.4375,33,9,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_8
10,a,860.9350000000001,456.28000000000003,14.4375,33,10,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_8
11,c,875.3725000000001,456.28000000000003,14.4375,33,11,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_8
12,k,889.8100000000001,456.28000000000003,14.4375,33,12,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_8
13,a,904.2475000000001,456.28000000000003,14.4375,33,13,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_8
14,g,918.6850000000001,456.28000000000003,14.4375,33,14,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_8
15,e,933.1225000000001,456.28000000000003,14.4375,33,15,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_8
0,A,202.79999999999998,777.75,14.411764705882353,33,0,0,toy_text_1_1_question_1111_distractor_a,0,0,A,question_images_version_8
1, ,217.21176470588233,777.75,14.411764705882353,33,1,0,toy_text_1_1_question_1111_distractor_a,0,0,,question_images_version_8
2,p,231.62352941176468,777.75,14.411764705882353,33,2,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_8
3,l,246.03529411764703,777.75,14.411764705882353,33,3,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_8
4,o,260.4470588235294,777.75,14.411764705882353,33,4,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_8
5,t,274.8588235294118,777.75,14.411764705882353,33,5,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_8
6,t,289.27058823529416,777.75,14.411764705882353,33,6,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_8
7,i,303.68235294117653,777.75,14.411764705882353,33,7,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_8
8,n,318.0941176470589,777.75,14.411764705882353,33,8,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_8
9,g,332.5058823529413,777.75,14.411764705882353,33,9,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_8
10, ,346.91764705882366,777.75,14.411764705882353,33,10,0,toy_text_1_1_question_1111_distractor_a,1,1,,question_images_version_8
11,m,361.32941176470604,777.75,14.411764705882353,33,11,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_8
12,e,375.7411764705884,777.75,14.411764705882353,33,12,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_8
13,t,390.1529411764708,777.75,14.411764705882353,33,13,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_8
14,h,404.56470588235317,777.75,14.411764705882353,33,14,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_8
15,o,418.97647058823554,777.75,14.411764705882353,33,15,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_8
16,d,433.3882352941179,777.75,14.411764705882353,33,16,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_8
0,A,85.0,456.28000000000003,14.384615384615385,33,0,0,toy_text_1_1_question_1111_distractor_b,0,0,A,question_images_version_8
1, ,99.38461538461539,456.28000000000003,14.384615384615385,33,1,0,toy_text_1_1_question_1111_distractor_b,0,0,,question_images_version_8
2,J,113.76923076923077,456.28000000000003,14.384615384615385,33,2,0,toy_text_1_1_question_1111_distractor_b,1,1,Java,question_images_version_8
3,a,128.15384615384616,456.28000000000003,14.384615384615385,33,3,0,toy_text_1_1_question_1111_distractor_b,1,1,Java,question_images_version_8
4,v,142.53846153846155,456.28000000000003,14.384615384615385,33,4,0,toy_text_1_1_question_1111_distractor_b,1,1,Java,question_images_version_8
5,a,156.92307692307693,456.28000000000003,14.384615384615385,33,5,0,toy_text_1_1_question_1111_distractor_b,1,1,Java,question_images_version_8
6, ,171.30769230769232,456.28000000000003,14.384615384615385,33,6,0,toy_text_1_1_question_1111_distractor_b,1,1,,question_images_version_8
7,s,185.6923076923077,456.28000000000003,14.384615384615385,33,7,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_8
8,c,200.0769230769231,456.28000000000003,14.384615384615385,33,8,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_8
9,r,214.46153846153848,456.28000000000003,14.384615384615385,33,9,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_8
10,i,228.84615384615387,456.28000000000003,14.384615384615385,33,10,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_8
11,p,243.23076923076925,456.28000000000003,14.384615384615385,33,11,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_8
12,t,257.61538461538464,456.28000000000003,14.384615384615385,33,12,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_8
0,A,202.79999999999998,259.25,14.416666666666666,33,0,0,toy_text_1_1_question_1111_distractor_c,0,0,A,question_images_version_8
1, ,217.21666666666664,259.25,14.416666666666666,33,1,0,toy_text_1_1_question_1111_distractor_c,0,0,,question_images_version_8
2,t,231.6333333333333,259.25,14.416666666666666,33,2,0,toy_text_1_1_question_1111_distractor_c,1,1,test,question_images_version_8
3,e,246.04999999999995,259.25,14.416666666666666,33,3,0,toy_text_1_1_question_1111_distractor_c,1,1,test,question_images_version_8
4,s,260.46666666666664,259.25,14.416666666666666,33,4,0,toy_text_1_1_question_1111_distractor_c,1,1,test,question_images_version_8
5,t,274.8833333333333,259.25,14.416666666666666,33,5,0,toy_text_1_1_question_1111_distractor_c,1,1,test,question_images_version_8
6, ,289.3,259.25,14.416666666666666,33,6,0,toy_text_1_1_question_1111_distractor_c,1,1,,question_images_version_8
7,s,303.7166666666667,259.25,14.416666666666666,33,7,0,toy_text_1_1_question_1111_distractor_c,2,2,suite,question_images_version_8
8,u,318.1333333333334,259.25,14.416666666666666,33,8,0,toy_text_1_1_question_1111_distractor_c,2,2,suite,question_images_version_8
9,i,332.55000000000007,259.25,14.416666666666666,33,9,0,toy_text_1_1_question_1111_distractor_c,2,2,suite,question_images_version_8
10,t,346.96666666666675,259.25,14.416666666666666,33,10,0,toy_text_1_1_question_1111_distractor_c,2,2,suite,question_images_version_8
11,e,361.38333333333344,259.25,14.416666666666666,33,11,0,toy_text_1_1_question_1111_distractor_c,2,2,suite,question_images_version_8
0,W,85.0,92.0,14.4,33,0,0,question_1111,0,0,What,question_images_version_9
1,h,99.4,92.0,14.4,33,1,0,question_1111,0,0,What,question_images_version_9
2,a,113.80000000000001,92.0,14.4,33,2,0,question_1111,0,0,What,question_images_version_9
3,t,128.20000000000002,92.0,14.4,33,3,0,question_1111,0,0,What,question_images_version_9
4, ,142.60000000000002,92.0,14.4,33,4,0,question_1111,0,0,,question_images_version_9
5,i,157.00000000000003,92.0,14.4,33,5,0,question_1111,1,1,is,question_images_version_9
6,s,171.40000000000003,92.0,14.4,33,6,0,question_1111,1,1,is,question_images_version_9
7, ,185.80000000000004,92.0,14.4,33,7,0,question_1111,1,1,,question_images_version_9
8,p,200.20000000000005,92.0,14.4,33,8,0,question_1111,2,2,pymovements?,question_images_version_9
9,y,214.60000000000005,92.0,14.4,33,9,0,question_1111,2,2,pymovements?,question_images_version_9
10,m,229.00000000000006,92.0,14.4,33,10,0,question_1111,2,2,pymovements?,question_images_version_9
11,o,243.40000000000006,92.0,14.4,33,11,0,question_1111,2,2,pymovements?,question_images_version_9
12,v,257.80000000000007,92.0,14.4,33,12,0,question_1111,2,2,pymovements?,question_images_version_9
13,e,272.20000000000005,92.0,14.4,33,13,0,question_1111,2,2,pymovements?,question_images_version_9
14,m,286.6,92.0,14.4,33,14,0,question_1111,2,2,pymovements?,question_images_version_9
15,e,301.0,92.0,14.4,33,15,0,question_1111,2,2,pymovements?,question_images_version_9
16,n,315.4,92.0,14.4,33,16,0,question_1111,2,2,pymovements?,question_images_version_9
17,t,329.79999999999995,92.0,14.4,33,17,0,question_1111,2,2,pymovements?,question_images_version_9
18,s,344.19999999999993,92.0,14.4,33,18,0,question_1111,2,2,pymovements?,question_images_version_9
19,?,358.5999999999999,92.0,14.4,33,19,0,question_1111,2,2,pymovements?,question_images_version_9
0,A,716.5600000000001,456.28000000000003,14.4375,33,0,0,toy_text_1_1_question_1111_target,0,0,A,question_images_version_9
1, ,730.9975000000001,456.28000000000003,14.4375,33,1,0,toy_text_1_1_question_1111_target,0,0,,question_images_version_9
2,P,745.4350000000001,456.28000000000003,14.4375,33,2,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_9
3,y,759.8725000000001,456.28000000000003,14.4375,33,3,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_9
4,t,774.3100000000001,456.28000000000003,14.4375,33,4,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_9
5,h,788.7475000000001,456.28000000000003,14.4375,33,5,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_9
6,o,803.1850000000001,456.28000000000003,14.4375,33,6,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_9
7,n,817.6225000000001,456.28000000000003,14.4375,33,7,0,toy_text_1_1_question_1111_target,1,1,Python,question_images_version_9
8, ,832.0600000000001,456.28000000000003,14.4375,33,8,0,toy_text_1_1_question_1111_target,1,1,,question_images_version_9
9,p,846.4975000000001,456.28000000000003,14.4375,33,9,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_9
10,a,860.9350000000001,456.28000000000003,14.4375,33,10,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_9
11,c,875.3725000000001,456.28000000000003,14.4375,33,11,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_9
12,k,889.8100000000001,456.28000000000003,14.4375,33,12,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_9
13,a,904.2475000000001,456.28000000000003,14.4375,33,13,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_9
14,g,918.6850000000001,456.28000000000003,14.4375,33,14,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_9
15,e,933.1225000000001,456.28000000000003,14.4375,33,15,0,toy_text_1_1_question_1111_target,2,2,package,question_images_version_9
0,A,202.79999999999998,259.25,14.411764705882353,33,0,0,toy_text_1_1_question_1111_distractor_a,0,0,A,question_images_version_9
1, ,217.21176470588233,259.25,14.411764705882353,33,1,0,toy_text_1_1_question_1111_distractor_a,0,0,,question_images_version_9
2,p,231.62352941176468,259.25,14.411764705882353,33,2,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_9
3,l,246.03529411764703,259.25,14.411764705882353,33,3,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_9
4,o,260.4470588235294,259.25,14.411764705882353,33,4,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_9
5,t,274.8588235294118,259.25,14.411764705882353,33,5,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_9
6,t,289.27058823529416,259.25,14.411764705882353,33,6,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_9
7,i,303.68235294117653,259.25,14.411764705882353,33,7,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_9
8,n,318.0941176470589,259.25,14.411764705882353,33,8,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_9
9,g,332.5058823529413,259.25,14.411764705882353,33,9,0,toy_text_1_1_question_1111_distractor_a,1,1,plotting,question_images_version_9
10, ,346.91764705882366,259.25,14.411764705882353,33,10,0,toy_text_1_1_question_1111_distractor_a,1,1,,question_images_version_9
11,m,361.32941176470604,259.25,14.411764705882353,33,11,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_9
12,e,375.7411764705884,259.25,14.411764705882353,33,12,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_9
13,t,390.1529411764708,259.25,14.411764705882353,33,13,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_9
14,h,404.56470588235317,259.25,14.411764705882353,33,14,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_9
15,o,418.97647058823554,259.25,14.411764705882353,33,15,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_9
16,d,433.3882352941179,259.25,14.411764705882353,33,16,0,toy_text_1_1_question_1111_distractor_a,2,2,method,question_images_version_9
0,A,85.0,456.28000000000003,14.384615384615385,33,0,0,toy_text_1_1_question_1111_distractor_b,0,0,A,question_images_version_9
1, ,99.38461538461539,456.28000000000003,14.384615384615385,33,1,0,toy_text_1_1_question_1111_distractor_b,0,0,,question_images_version_9
2,J,113.76923076923077,456.28000000000003,14.384615384615385,33,2,0,toy_text_1_1_question_1111_distractor_b,1,1,Java,question_images_version_9
3,a,128.15384615384616,456.28000000000003,14.384615384615385,33,3,0,toy_text_1_1_question_1111_distractor_b,1,1,Java,question_images_version_9
4,v,142.53846153846155,456.28000000000003,14.384615384615385,33,4,0,toy_text_1_1_question_1111_distractor_b,1,1,Java,question_images_version_9
5,a,156.92307692307693,456.28000000000003,14.384615384615385,33,5,0,toy_text_1_1_question_1111_distractor_b,1,1,Java,question_images_version_9
6, ,171.30769230769232,456.28000000000003,14.384615384615385,33,6,0,toy_text_1_1_question_1111_distractor_b,1,1,,question_images_version_9
7,s,185.6923076923077,456.28000000000003,14.384615384615385,33,7,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_9
8,c,200.0769230769231,456.28000000000003,14.384615384615385,33,8,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_9
9,r,214.46153846153848,456.28000000000003,14.384615384615385,33,9,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_9
10,i,228.84615384615387,456.28000000000003,14.384615384615385,33,10,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_9
11,p,243.23076923076925,456.28000000000003,14.384615384615385,33,11,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_9
12,t,257.61538461538464,456.28000000000003,14.384615384615385,33,12,0,toy_text_1_1_question_1111_distractor_b,2,2,script,question_images_version_9
0,A,202.79999999999998,777.75,14.416666666666666,33,0,0,toy_text_1_1_question_1111_distractor_c,0,0,A,question_images_version_9
1, ,217.21666666666664,777.75,14.416666666666666,33,1,0,toy_text_1_1_question_1111_distractor_c,0,0,,question_images_version_9
2,t,231.6333333333333,777.75,14.416666666666666,33,2,0,toy_text_1_1_question_1111_distractor_c,1,1,test,question_images_version_9
3,e,246.04999999999995,777.75,14.416666666666666,33,3,0,toy_text_1_1_question_1111_distractor_c,1,1,test,question_images_version_9
4,s,260.46666666666664,777.75,14.416666666666666,33,4,0,toy_text_1_1_question_1111_distractor_c,1,1,test,question_images_version_9
5,t,274.8833333333333,777.75,14.416666666666666,33,5,0,toy_text_1_1_question_1111_distractor_c,1,1,test,question_images_version_9
6, ,289.3,777.75,14.416666666666666,33,6,0,toy_text_1_1_question_1111_distractor_c,1,1,,question_images_version_9
7,s,303.7166666666667,777.75,14.416666666666666,33,7,0,toy_text_1_1_question_1111_distractor_c,2,2,suite,question_images_version_9
8,u,318.1333333333334,777.75,14.416666666666666,33,8,0,toy_text_1_1_question_1111_distractor_c,2,2,suite,question_images_version_9
9,i,332.55000000000007,777.75,14.416666666666666,33,9,0,toy_text_1_1_question_1111_distractor_c,2,2,suite,question_images_version_9
10,t,346.96666666666675,777.75,14.416666666666666,33,10,0,toy_text_1_1_question_1111_distractor_c,2,2,suite,question_images_version_9
